site,link,date,year,rep,elev_m,bench,transect,meter_on_rock,myt_type,myt_present,near_lowerlimit,zone,year_zone,top_spp,bottom_spp,notes,n_layers,layer,species
Soberanes,Soberanes_6,5/16/2017,2017,6,0.639310345,1,6,0.2,bed,1,,bed,2017_bed,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.636275862,1,6,0.21,bed,1,,bed,2017_bed,dead_mytilus,dead_mytilus,,1,layer1,dead_mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.633241379,1,6,0.22,bed,1,,bed,2017_bed,dead_mytilus,dead_mytilus,,1,layer1,dead_mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.630206897,1,6,0.23,bed,1,,bed,2017_bed,balanus,dead_mytilus,,2,layer1,balanus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.630206897,1,6,0.23,bed,1,,bed,2017_bed,balanus,dead_mytilus,,2,layer2,dead_mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.627172414,1,6,0.24,bed,1,,bed,2017_bed,balanus,dead_mytilus,,2,layer1,balanus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.627172414,1,6,0.24,bed,1,,bed,2017_bed,balanus,dead_mytilus,,2,layer2,dead_mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.624137931,1,6,0.25,bed,1,,bed,2017_bed,dead_mytilus,dead_mytilus,,1,layer1,dead_mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.621103448,1,6,0.26,bed,1,,bed,2017_bed,dead_mytilus,dead_mytilus,,1,layer1,dead_mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.618068966,1,6,0.27,bed,1,,bed,2017_bed,dead_mytilus,dead_mytilus,,1,layer1,dead_mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.615034483,1,6,0.28,bed,1,,bed,2017_bed,dead_mytilus,dead_mytilus,,1,layer1,dead_mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.612,1,6,0.29,bed,1,,bed,2017_bed,balanus,mytilus,,2,layer1,balanus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.612,1,6,0.29,bed,1,,bed,2017_bed,balanus,mytilus,,2,layer2,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.608965517,1,6,0.3,bed,1,,bed,2017_bed,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.605931034,1,6,0.31,bed,1,,bed,2017_bed,balanus,semibalanus,,2,layer1,balanus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.605931034,1,6,0.31,bed,1,,bed,2017_bed,balanus,semibalanus,,2,layer2,semibalanus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.602896552,1,6,0.32,bed,1,,bed,2017_bed,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.599862069,1,6,0.33,bed,1,,bed,2017_bed,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.596827586,1,6,0.34,bed,1,,bed,2017_bed,mytilus,balanus,,2,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.596827586,1,6,0.34,bed,1,,bed,2017_bed,mytilus,balanus,,2,layer2,balanus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.593793103,1,6,0.35,bed,1,,bed,2017_bed,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.590758621,1,6,0.36,bed,1,,bed,2017_bed,pollicipes,pollicipes,,1,layer1,pollicipes
Soberanes,Soberanes_6,5/16/2017,2017,6,0.587724138,1,6,0.37,bed,1,,bed,2017_bed,pollicipes,pollicipes,,1,layer1,pollicipes
Soberanes,Soberanes_6,5/16/2017,2017,6,0.584689655,1,6,0.38,bed,1,,bed,2017_bed,pollicipes,pollicipes,,1,layer1,pollicipes
Soberanes,Soberanes_6,5/16/2017,2017,6,0.581655172,1,6,0.39,bed,1,,bed,2017_bed,pollicipes,pollicipes,,1,layer1,pollicipes
Soberanes,Soberanes_6,5/16/2017,2017,6,0.57862069,1,6,0.4,bed,1,,bed,2017_bed,pollicipes,pollicipes,,1,layer1,pollicipes
Soberanes,Soberanes_6,5/16/2017,2017,6,0.575586207,1,6,0.41,bed,1,,bed,2017_bed,chthamalus,mytilus,,2,layer1,chthamalus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.575586207,1,6,0.41,bed,1,,bed,2017_bed,chthamalus,mytilus,,2,layer2,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.572551724,1,6,0.42,bed,1,,bed,2017_bed,semibalanus,mytilus,,3,layer1,semibalanus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.572551724,1,6,0.42,bed,1,,bed,2017_bed,semibalanus,mytilus,,3,layer2,pollicipes
Soberanes,Soberanes_6,5/16/2017,2017,6,0.572551724,1,6,0.42,bed,1,,bed,2017_bed,semibalanus,mytilus,,3,layer3,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.569517241,1,6,0.43,patch,1,,bed,2017_bed,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.566482759,1,6,0.44,patch,1,,bed,2017_bed,semibalanus,semibalanus,,1,layer1,semibalanus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.563448276,1,6,0.45,patch,1,,bed,2017_bed,mytilus,semibalanus,,2,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.563448276,1,6,0.45,patch,1,,bed,2017_bed,mytilus,semibalanus,,2,layer2,semibalanus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.560413793,1,6,0.46,,0,,bed,2017_bed,semibalanus,semibalanus,,1,layer1,semibalanus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.55737931,1,6,0.47,,0,,bed,2017_bed,semibalanus,semibalanus,,1,layer1,semibalanus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.554344828,1,6,0.48,,0,,bed,2017_bed,rock,rock,,1,layer1,rock
Soberanes,Soberanes_6,5/16/2017,2017,6,0.551310345,1,6,0.49,,0,,bed,2017_bed,rock,rock,,1,layer1,rock
Soberanes,Soberanes_6,5/16/2017,2017,6,0.548275862,1,6,0.5,,0,,bed,2017_bed,semibalanus,semibalanus,,1,layer1,semibalanus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.545241379,1,6,0.51,,0,,bed,2017_bed,semibalanus,semibalanus,,1,layer1,semibalanus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.542206897,1,6,0.52,,0,,bed,2017_bed,semibalanus,semibalanus,,1,layer1,semibalanus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.539172414,1,6,0.53,,0,,bed,2017_bed,semibalanus,semibalanus,,1,layer1,semibalanus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.536137931,1,6,0.54,,0,,bed,2017_bed,semibalanus,semibalanus,,1,layer1,semibalanus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.533103448,1,6,0.55,,0,,bed,2017_bed,semibalanus,semibalanus,,1,layer1,semibalanus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.530068966,1,6,0.56,,0,,bed,2017_bed,semibalanus,semibalanus,,1,layer1,semibalanus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.527034483,1,6,0.57,,0,,bed,2017_bed,analipus,semibalanus,,2,layer1,analipus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.527034483,1,6,0.57,,0,,bed,2017_bed,analipus,semibalanus,,2,layer2,semibalanus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.524,1,6,0.58,,0,,bed,2017_bed,analipus,semibalanus,,2,layer1,analipus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.524,1,6,0.58,,0,,bed,2017_bed,analipus,semibalanus,,2,layer2,semibalanus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.520965517,1,6,0.59,,0,,bed,2017_bed,analipus,analipus,,1,layer1,analipus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.517931034,1,6,0.6,,0,,bed,2017_bed,analipus,analipus,,1,layer1,analipus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.514896552,1,6,0.61,patch,1,,bed,2017_bed,analipus,mytilus,,2,layer1,analipus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.514896552,1,6,0.61,patch,1,,bed,2017_bed,analipus,mytilus,,2,layer2,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.511862069,1,6,0.62,,0,,bed,2017_bed,analipus,analipus,,1,layer1,analipus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.508827586,1,6,0.63,,0,,bed,2017_bed,balanus,balanus,,1,layer1,balanus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.505793103,1,6,0.64,,0,,bed,2017_bed,rock,rock,,1,layer1,rock
Soberanes,Soberanes_6,5/16/2017,2017,6,0.502758621,1,6,0.65,,0,,bed,2017_bed,semibalanus,articulated_coraline,,2,layer1,semibalanus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.502758621,1,6,0.65,,0,,bed,2017_bed,semibalanus,articulated_coraline,,2,layer2,articulated_coraline
Soberanes,Soberanes_6,5/16/2017,2017,6,0.499724138,1,6,0.66,bed,1,,bed,2017_bed,mytilus,articulated_coraline,,2,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.499724138,1,6,0.66,bed,1,,bed,2017_bed,mytilus,articulated_coraline,,2,layer2,articulated_coraline
Soberanes,Soberanes_6,5/16/2017,2017,6,0.496689655,1,6,0.67,bed,1,,bed,2017_bed,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.493655172,1,6,0.68,bed,1,,bed,2017_bed,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.49062069,1,6,0.69,bed,1,,bed,2017_bed,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.487586207,1,6,0.7,bed,1,,bed,2017_bed,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.484551724,1,6,0.71,bed,1,,bed,2017_bed,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.481517241,1,6,0.72,bed,1,,bed,2017_bed,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.478482759,1,6,0.73,bed,1,,bed,2017_bed,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.475448276,1,6,0.74,bed,1,,bed,2017_bed,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.472413793,1,6,0.75,bed,1,,bed,2017_bed,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.46937931,1,6,0.76,bed,1,,bed,2017_bed,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.466344828,1,6,0.77,bed,1,,bed,2017_bed,mytilus,analipus,,2,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.466344828,1,6,0.77,bed,1,,bed,2017_bed,mytilus,analipus,,2,layer2,analipus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.463310345,1,6,0.78,,0,,bed,2017_bed,semibalanus,articulated_coraline,,2,layer1,semibalanus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.463310345,1,6,0.78,,0,,bed,2017_bed,semibalanus,articulated_coraline,,2,layer2,articulated_coraline
Soberanes,Soberanes_6,5/16/2017,2017,6,0.460275862,1,6,0.79,,0,,bed,2017_bed,semibalanus,articulated_coraline,,2,layer1,semibalanus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.460275862,1,6,0.79,,0,,bed,2017_bed,semibalanus,articulated_coraline,,2,layer2,articulated_coraline
Soberanes,Soberanes_6,5/16/2017,2017,6,0.457241379,1,6,0.8,,0,,bed,2017_bed,semibalanus,articulated_coraline,,2,layer1,semibalanus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.457241379,1,6,0.8,,0,,bed,2017_bed,semibalanus,articulated_coraline,,2,layer2,articulated_coraline
Soberanes,Soberanes_6,5/16/2017,2017,6,0.454206897,1,6,0.81,,0,,bed,2017_bed,articulated_coraline,articulated_coraline,,1,layer1,articulated_coraline
Soberanes,Soberanes_6,5/16/2017,2017,6,0.451172414,1,6,0.82,bed,1,,bed,2017_bed,mytilus,articulated_coraline,,2,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.451172414,1,6,0.82,bed,1,,bed,2017_bed,mytilus,articulated_coraline,,2,layer2,articulated_coraline
Soberanes,Soberanes_6,5/16/2017,2017,6,0.448137931,1,6,0.83,bed,1,,bed,2017_bed,mytilus,articulated_coraline,,2,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.448137931,1,6,0.83,bed,1,,bed,2017_bed,mytilus,articulated_coraline,,2,layer2,articulated_coraline
Soberanes,Soberanes_6,5/16/2017,2017,6,0.445103448,1,6,0.84,bed,1,,bed,2017_bed,mytilus,articulated_coraline,,2,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.445103448,1,6,0.84,bed,1,,bed,2017_bed,mytilus,articulated_coraline,,2,layer2,articulated_coraline
Soberanes,Soberanes_6,5/16/2017,2017,6,0.442068966,1,6,0.85,bed,1,,bed,2017_bed,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.439034483,1,6,0.86,bed,1,,bed,2017_bed,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.436,1,6,0.87,bed,1,,bed,2017_bed,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.432965517,1,6,0.88,bed,1,,bed,2017_bed,mytilus,pollicipes,,2,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.432965517,1,6,0.88,bed,1,,bed,2017_bed,mytilus,pollicipes,,2,layer2,pollicipes
Soberanes,Soberanes_6,5/16/2017,2017,6,0.429931034,1,6,0.89,bed,1,,bed,2017_bed,mytilus,pollicipes,,2,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.429931034,1,6,0.89,bed,1,,bed,2017_bed,mytilus,pollicipes,,2,layer2,pollicipes
Soberanes,Soberanes_6,5/16/2017,2017,6,0.426896552,1,6,0.9,bed,1,,bed,2017_bed,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.423862069,1,6,0.91,bed,1,,bed,2017_bed,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.420827586,1,6,0.92,bed,1,,bed,2017_bed,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.417793103,1,6,0.93,bed,1,,bed,2017_bed,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.414758621,1,6,0.94,bed,1,,bed,2017_bed,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.411724138,1,6,0.95,bed,1,,bed,2017_bed,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.408689655,1,6,0.96,bed,1,,bed,2017_bed,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.405655172,1,6,0.97,bed,1,,bed,2017_bed,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.40262069,1,6,0.98,bed,1,,bed,2017_bed,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.399586207,1,6,0.99,bed,1,,bed,2017_bed,articulated_coraline,articulated_coraline,,1,layer1,articulated_coraline
Soberanes,Soberanes_6,5/16/2017,2017,6,0.396551724,1,6,1,,0,,bed,2017_bed,articulated_coraline,articulated_coraline,,1,layer1,articulated_coraline
Soberanes,Soberanes_6,5/16/2017,2017,6,0.393517241,1,6,1.01,patch,1,,bed,2017_bed,articulated_coraline,balanus,,2,layer1,articulated_coraline
Soberanes,Soberanes_6,5/16/2017,2017,6,0.393517241,1,6,1.01,patch,1,,bed,2017_bed,articulated_coraline,balanus,,2,layer2,balanus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.390482759,1,6,1.02,patch,1,,expansion,2017_expansion,analipus,mastocarpus_sporophyte,,3,layer1,analipus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.390482759,1,6,1.02,patch,1,,expansion,2017_expansion,analipus,mastocarpus_sporophyte,,3,layer2,semibalanus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.390482759,1,6,1.02,patch,1,,expansion,2017_expansion,analipus,mastocarpus_sporophyte,,3,layer3,mastocarpus_sporophyte
Soberanes,Soberanes_6,5/16/2017,2017,6,0.387448276,1,6,1.03,patch,1,,expansion,2017_expansion,articulated_coraline,mytilus,,2,layer1,articulated_coraline
Soberanes,Soberanes_6,5/16/2017,2017,6,0.387448276,1,6,1.03,patch,1,,expansion,2017_expansion,articulated_coraline,mytilus,,2,layer2,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.384413793,1,6,1.04,patch,1,,expansion,2017_expansion,A_elegantissima,A_elegantissima,,1,layer1,A_elegantissima
Soberanes,Soberanes_6,5/16/2017,2017,6,0.38137931,1,6,1.05,,0,,expansion,2017_expansion,articulated_coraline,articulated_coraline,,1,layer1,articulated_coraline
Soberanes,Soberanes_6,5/16/2017,2017,6,0.378344828,1,6,1.06,,0,,expansion,2017_expansion,semibalanus,semibalanus,,1,layer1,semibalanus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.375310345,1,6,1.07,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.372275862,1,6,1.08,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.369241379,1,6,1.09,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.366206897,1,6,1.1,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.363172414,1,6,1.11,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.360137931,1,6,1.12,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.357103448,1,6,1.13,bed,1,,expansion,2017_expansion,mytilus,semibalanus,,2,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.357103448,1,6,1.13,bed,1,,expansion,2017_expansion,mytilus,semibalanus,,2,layer2,semibalanus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.354068966,1,6,1.14,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.351034483,1,6,1.15,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.348,1,6,1.16,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.344965517,1,6,1.17,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.341931034,1,6,1.18,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.338896552,1,6,1.19,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.335862069,1,6,1.2,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.332827586,1,6,1.21,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.329793103,1,6,1.22,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.326758621,1,6,1.23,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.323724138,1,6,1.24,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.320689655,1,6,1.25,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.317655172,1,6,1.26,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.31462069,1,6,1.27,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.311586207,1,6,1.28,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.308551724,1,6,1.29,bed,1,,expansion,2017_expansion,mytilus,pollicipes,,2,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.308551724,1,6,1.29,bed,1,,expansion,2017_expansion,mytilus,pollicipes,,2,layer3,pollicipes
Soberanes,Soberanes_6,5/16/2017,2017,6,0.305517241,1,6,1.3,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.302482759,1,6,1.31,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.299448276,1,6,1.32,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.296413793,1,6,1.33,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.29337931,1,6,1.34,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.290344828,1,6,1.35,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.287310345,1,6,1.36,,0,,expansion,2017_expansion,articulated_coraline,articulated_coraline,,1,layer1,articulated_coraline
Soberanes,Soberanes_6,5/16/2017,2017,6,0.284275862,1,6,1.37,,0,,expansion,2017_expansion,articulated_coraline,articulated_coraline,,1,layer1,articulated_coraline
Soberanes,Soberanes_6,5/16/2017,2017,6,0.281241379,1,6,1.38,,0,,expansion,2017_expansion,rock,rock,,1,layer1,rock
Soberanes,Soberanes_6,5/16/2017,2017,6,0.278206897,1,6,1.39,,0,,expansion,2017_expansion,articulated_coraline,balanus,,2,layer1,articulated_coraline
Soberanes,Soberanes_6,5/16/2017,2017,6,0.278206897,1,6,1.39,,0,,expansion,2017_expansion,articulated_coraline,balanus,,2,layer2,balanus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.275172414,1,6,1.4,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.272137931,1,6,1.41,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.269103448,1,6,1.42,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.266068966,1,6,1.43,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.263034483,1,6,1.44,bed,1,,expansion,2017_expansion,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.26,1,6,1.45,patch,1,,zone2,2017_zone2,articulated_coraline,mytilus,,2,layer1,articulated_coraline
Soberanes,Soberanes_6,5/16/2017,2017,6,0.26,1,6,1.45,patch,1,,zone2,2017_zone2,articulated_coraline,mytilus,,2,layer2,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.256965517,1,6,1.46,patch,1,,zone2,2017_zone2,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.253931034,1,6,1.47,patch,1,,zone2,2017_zone2,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.250896552,1,6,1.48,patch,1,,zone2,2017_zone2,mytilus,articulated_coraline,,2,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.250896552,1,6,1.48,patch,1,,zone2,2017_zone2,mytilus,articulated_coraline,,2,layer2,articulated_coraline
Soberanes,Soberanes_6,5/16/2017,2017,6,0.247862069,1,6,1.49,patch,1,,zone2,2017_zone2,mytilus,articulated_coraline,,2,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.247862069,1,6,1.49,patch,1,,zone2,2017_zone2,mytilus,articulated_coraline,,2,layer2,articulated_coraline
Soberanes,Soberanes_6,5/16/2017,2017,6,0.244827586,1,6,1.5,patch,1,,zone2,2017_zone2,mytilus,articulated_coraline,,2,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.244827586,1,6,1.5,patch,1,,zone2,2017_zone2,mytilus,articulated_coraline,,2,layer2,articulated_coraline
Soberanes,Soberanes_6,5/16/2017,2017,6,0.241793103,1,6,1.51,patch,1,,zone2,2017_zone2,mytilus,articulated_coraline,,2,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.241793103,1,6,1.51,patch,1,,zone2,2017_zone2,mytilus,articulated_coraline,,2,layer2,articulated_coraline
Soberanes,Soberanes_6,5/16/2017,2017,6,0.238758621,1,6,1.52,patch,1,,zone2,2017_zone2,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.235724138,1,6,1.53,patch,1,,zone2,2017_zone2,articulated_coraline,articulated_coraline,,1,layer1,articulated_coraline
Soberanes,Soberanes_6,5/16/2017,2017,6,0.232689655,1,6,1.54,patch,1,,zone2,2017_zone2,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.229655172,1,6,1.55,patch,1,,zone2,2017_zone2,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.22662069,1,6,1.56,patch,1,,zone2,2017_zone2,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.223586207,1,6,1.57,patch,1,,zone2,2017_zone2,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.220551724,1,6,1.58,patch,1,,zone2,2017_zone2,mytilus,mytilus,,1,layer1,mytilus
Soberanes,Soberanes_6,5/16/2017,2017,6,0.217517241,1,6,1.59,patch,1,,zone2,2017_zone2,mytilus,mytilus,,1,layer1,mytilus
